44.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:40:01.0 (154307946)|VARIABLE_ASSIGNMENT|[58]|this.Id|"a0828000004fNk5AAE"|0x6fdd054b
14:40:01.0 (154317673)|STATEMENT_EXECUTE|[59]
14:40:01.0 (154369625)|VARIABLE_ASSIGNMENT|[59]|this.POS_Source_Location__c|"a0328000000GR7kAAG"|0x6fdd054b
14:40:01.0 (154379041)|STATEMENT_EXECUTE|[60]
14:40:01.0 (154413895)|VARIABLE_ASSIGNMENT|[60]|this.POS_Location__c|"a030I000010pkSbQAI"|0x6fdd054b
14:40:01.0 (154422405)|STATEMENT_EXECUTE|[62]
14:40:01.0 (154480932)|VARIABLE_ASSIGNMENT|[62]|this.POS_Source_Inventory__c|"a0A28000002RTsVEAW"|0x6fdd054b
14:40:01.0 (154491612)|STATEMENT_EXECUTE|[66]
14:40:01.0 (154507348)|HEAP_ALLOCATE|[66]|Bytes:4
14:40:01.0 (154524193)|VARIABLE_SCOPE_BEGIN|[66]|posInvTr|POS_Inventory_Transaction__c|true|false
14:40:01.0 (154541708)|VARIABLE_ASSIGNMENT|[66]|posInvTr|{}|0x4571cd94
14:40:01.0 (154549954)|STATEMENT_EXECUTE|[67]
14:40:01.0 (154588682)|VARIABLE_ASSIGNMENT|[67]|this.POS_Order_Product__c|"a0828000004fNk5AAE"|0x4571cd94
14:40:01.0 (154597335)|STATEMENT_EXECUTE|[68]
14:40:01.0 (154653405)|VARIABLE_ASSIGNMENT|[68]|this.POS_Inventory__c|"a0A28000002RTsVEAW"|0x4571cd94
14:40:01.0 (154662714)|STATEMENT_EXECUTE|[69]
14:40:01.0 (154691420)|VARIABLE_ASSIGNMENT|[69]|this.POS_Product__c|"a0528000002DQVYAA4"|0x4571cd94
14:40:01.0 (154699421)|STATEMENT_EXECUTE|[70]
14:40:01.0 (154709368)|HEAP_ALLOCATE|[70]|Bytes:28
14:40:01.0 (154742901)|HEAP_ALLOCATE|[70]|Bytes:28
14:40:01.0 (154782218)|VARIABLE_ASSIGNMENT|[70]|this.Qty_Sold__c|-3|0x4571cd94
14:40:01.0 (154791508)|STATEMENT_EXECUTE|[71]
14:40:01.0 (154806314)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (154815344)|STATEMENT_EXECUTE|[73]
14:40:01.0 (154826929)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (154833200)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (154841795)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (154867002)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (154907637)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (154952558)|VARIABLE_ASSIGNMENT|[73]|this.Qty_on_Hand__c|-3|0x22c89e03
14:40:01.0 (154962157)|STATEMENT_EXECUTE|[74]
14:40:01.0 (155020920)|VARIABLE_ASSIGNMENT|[74]|this.Id|"a0A28000002RTsVEAW"|0x22c89e03
14:40:01.0 (155031877)|STATEMENT_EXECUTE|[75]
14:40:01.0 (155046351)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (155055340)|STATEMENT_EXECUTE|[76]
14:40:01.0 (155227025)|HEAP_ALLOCATE|[76]|Bytes:938
14:40:01.0 (155250886)|HEAP_ALLOCATE|[76]|Bytes:962
14:40:01.0 (155264579)|USER_DEBUG|[76]|DEBUG|value of posProduct Item(POS_Inventory__c:{Id=a0A28000002RSxdEAG, POS_Location__c=a0328000003VJ2BAAW, Qty_on_Hand__c=34}, POS_Inventory__c:{Id=a0A28000002TpsiEAC, POS_Location__c=a0328000003VJ2BAAW, Qty_on_Hand__c=0}, POS_Inventory__c:{Id=a0A28000002RSxTEAW, POS_Location__c=a0328000000GP8pAAG, Qty_on_Hand__c=10}, POS_Inventory__c:{Id=a0A28000002RTrwEAG, POS_Location__c=a0328000000GP8zAAG, Qty_on_Hand__c=null}, POS_Inventory__c:{Id=a0A28000002RTsVEAW, POS_Location__c=a0328000000GR7kAAG, Qty_on_Hand__c=11}, POS_Inventory__c:{Id=a0A28000002TgBlEAK, POS_Location__c=a0328000000GSMeAAO, Qty_on_Hand__c=10}, POS_Inventory__c:{Id=a0A0I00000gZCVQUA4, POS_Location__c=a030I000010pkSbQAI, Qty_on_Hand__c=0}, POS_Inventory__c:{Id=a0A0I00000lqmawUAA, POS_Location__c=a030I000010qcmyQAA, Qty_on_Hand__c=50}, POS_Inventory__c:{Id=a0A0I00000lqmarUAA, POS_Location__c=a030I000010qcn8QAA, Qty_on_Hand__c=0}, POS_Inventory__c:{Qty_on_Hand__c=-3, Id=a0A28000002RTsVEAW}, ...)
14:40:01.0 (155331358)|STATEMENT_EXECUTE|[79]
14:40:01.0 (155334312)|STATEMENT_EXECUTE|[80]
14:40:01.0 (155391307)|VARIABLE_ASSIGNMENT|[80]|this.POS_Inventory__c|"a0A0I00000gZCVQUA4"|0x6fdd054b
14:40:01.0 (155401867)|STATEMENT_EXECUTE|[83]
14:40:01.0 (155420039)|HEAP_ALLOCATE|[83]|Bytes:4
14:40:01.0 (155437058)|VARIABLE_SCOPE_BEGIN|[83]|posInvTr1|POS_Inventory_Transaction__c|true|false
14:40:01.0 (155454715)|VARIABLE_ASSIGNMENT|[83]|posInvTr1|{}|0x70999b74
14:40:01.0 (155462216)|STATEMENT_EXECUTE|[84]
14:40:01.0 (155502104)|VARIABLE_ASSIGNMENT|[84]|this.POS_Order_Product__c|"a0828000004fNk5AAE"|0x70999b74
14:40:01.0 (155511504)|STATEMENT_EXECUTE|[85]
14:40:01.0 (155590586)|VARIABLE_ASSIGNMENT|[85]|this.POS_Inventory__c|"a0A0I00000gZCVQUA4"|0x70999b74
14:40:01.0 (155598222)|STATEMENT_EXECUTE|[86]
14:40:01.0 (155617912)|VARIABLE_ASSIGNMENT|[86]|this.POS_Product__c|"a0528000002DQVYAA4"|0x70999b74
14:40:01.0 (155624040)|STATEMENT_EXECUTE|[87]
14:40:01.0 (155645139)|VARIABLE_ASSIGNMENT|[87]|this.Qty_Sold__c|3|0x70999b74
14:40:01.0 (155651236)|STATEMENT_EXECUTE|[88]
14:40:01.0 (155662303)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (155669509)|STATEMENT_EXECUTE|[90]
14:40:01.0 (155687920)|VARIABLE_ASSIGNMENT|[90]|this.updated__c|true|0x6fdd054b
14:40:01.0 (155693987)|STATEMENT_EXECUTE|[92]
14:40:01.0 (155711815)|HEAP_ALLOCATE|[92]|Bytes:18
14:40:01.0 (155777245)|HEAP_ALLOCATE|[92]|Bytes:227
14:40:01.0 (155791370)|HEAP_ALLOCATE|[92]|Bytes:248
14:40:01.0 (155799647)|USER_DEBUG|[92]|DEBUG|a0828000004fNk5AAE===POS_Inventory__c:{Id=a0A0I00000gZCVQUA4, Name=POS Location 100 - VadaPav, POS_Location__c=a030I000010pkSbQAI, POS_Product__c=a0528000002DQVYAA4, Qty_on_Hand__c=0, POS__c=a0528000002DQVYAA4a030I000010pkSbQAI, Qty_Available__c=0}
14:40:01.0 (155809597)|STATEMENT_EXECUTE|[93]
14:40:01.0 (155817906)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (155828084)|METHOD_ENTRY|[48]||Database.QueryLocatorIterator.hasNext()
14:40:01.0 (155853321)|METHOD_EXIT|[48]||Database.QueryLocatorIterator.hasNext()
14:40:01.0 (155859806)|METHOD_ENTRY|[48]||Database.QueryLocatorIterator.next()
14:40:01.0 (155922141)|METHOD_EXIT|[48]||Database.QueryLocatorIterator.next()
14:40:01.0 (155929631)|VARIABLE_SCOPE_BEGIN|[48]|posOrdPrd|POS_Order_Products__c|true|false
14:40:01.0 (155972789)|VARIABLE_ASSIGNMENT|[48]|posOrdPrd|{"Id":"a0828000004ey9HAAQ","Name":"POP-0043","POS_Orders__c":"a0428000007DDCqAAO","POS_Products__c":"a0528000002DQVYAA4","Destination_POS_Id__c":"a030I000010pkSb","Source_POS_Id__c":"a0328000000GP8p","updated__c":true,"POS_Source_Location__c":"a0328000000GP8pAAG","POS_Source_Inventory__c":"a0A28000002RSxTEAW","Units__c":5,"POS_Inventory__c":"a0A0I00000gZCVQUA4","POS_Location__c":"a030I000010pkSbQAI","POS_Orders__r":{"Id":"a0428000007DDCqAAO","POS__c":"a0328000000GP8pAAG","DestinationPOS_Id__c":"a030I000010pkSbQAI"}}|0x1ec8f8f7
14:40:01.0 (155984011)|STATEMENT_EXECUTE|[54]
14:40:01.0 (155985591)|STATEMENT_EXECUTE|[57]
14:40:01.0 (156001217)|HEAP_ALLOCATE|[57]|Bytes:4
14:40:01.0 (156013525)|VARIABLE_SCOPE_BEGIN|[57]|pop|POS_Order_Products__c|true|false
14:40:01.0 (156025432)|VARIABLE_ASSIGNMENT|[57]|pop|{}|0x19b85138
14:40:01.0 (156031309)|STATEMENT_EXECUTE|[58]
14:40:01.0 (156059182)|VARIABLE_ASSIGNMENT|[58]|this.Id|"a0828000004ey9HAAQ"|0x19b85138
14:40:01.0 (156065787)|STATEMENT_EXECUTE|[59]
14:40:01.0 (156099772)|VARIABLE_ASSIGNMENT|[59]|this.POS_Source_Location__c|"a0328000000GP8pAAG"|0x19b85138
14:40:01.0 (156106396)|STATEMENT_EXECUTE|[60]
14:40:01.0 (156128509)|VARIABLE_ASSIGNMENT|[60]|this.POS_Location__c|"a030I000010pkSbQAI"|0x19b85138
14:40:01.0 (156134344)|STATEMENT_EXECUTE|[62]
14:40:01.0 (156173245)|VARIABLE_ASSIGNMENT|[62]|this.POS_Source_Inventory__c|"a0A28000002RSxTEAW"|0x19b85138
14:40:01.0 (156179800)|STATEMENT_EXECUTE|[66]
14:40:01.0 (156191382)|HEAP_ALLOCATE|[66]|Bytes:4
14:40:01.0 (156202106)|VARIABLE_SCOPE_BEGIN|[66]|posInvTr|POS_Inventory_Transaction__c|true|false
14:40:01.0 (156213518)|VARIABLE_ASSIGNMENT|[66]|posInvTr|{}|0x526e32f6
14:40:01.0 (156219212)|STATEMENT_EXECUTE|[67]
14:40:01.0 (156241139)|VARIABLE_ASSIGNMENT|[67]|this.POS_Order_Product__c|"a0828000004ey9HAAQ"|0x526e32f6
14:40:01.0 (156247195)|STATEMENT_EXECUTE|[68]
14:40:01.0 (156280846)|VARIABLE_ASSIGNMENT|[68]|this.POS_Inventory__c|"a0A28000002RSxTEAW"|0x526e32f6
14:40:01.0 (156287411)|STATEMENT_EXECUTE|[69]
14:40:01.0 (156304596)|VARIABLE_ASSIGNMENT|[69]|this.POS_Product__c|"a0528000002DQVYAA4"|0x526e32f6
14:40:01.0 (156310441)|STATEMENT_EXECUTE|[70]
14:40:01.0 (156317895)|HEAP_ALLOCATE|[70]|Bytes:28
14:40:01.0 (156341759)|HEAP_ALLOCATE|[70]|Bytes:28
14:40:01.0 (156368342)|VARIABLE_ASSIGNMENT|[70]|this.Qty_Sold__c|-5|0x526e32f6
14:40:01.0 (156374505)|STATEMENT_EXECUTE|[71]
14:40:01.0 (156384682)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (156391620)|STATEMENT_EXECUTE|[73]
14:40:01.0 (156400503)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (156405168)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (156410190)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (156427001)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (156443727)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (156469209)|VARIABLE_ASSIGNMENT|[73]|this.Qty_on_Hand__c|-5|0x22c89e03
14:40:01.0 (156475454)|STATEMENT_EXECUTE|[74]
14:40:01.0 (156508734)|VARIABLE_ASSIGNMENT|[74]|this.Id|"a0A28000002RSxTEAW"|0x22c89e03
14:40:01.0 (156514958)|STATEMENT_EXECUTE|[75]
14:40:01.0 (156523459)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (156529267)|STATEMENT_EXECUTE|[76]
14:40:01.0 (156628635)|HEAP_ALLOCATE|[76]|Bytes:938
14:40:01.0 (156642968)|HEAP_ALLOCATE|[76]|Bytes:962
14:40:01.0 (156652397)|USER_DEBUG|[76]|DEBUG|value of posProduct Item(POS_Inventory__c:{Id=a0A28000002RSxdEAG, POS_Location__c=a0328000003VJ2BAAW, Qty_on_Hand__c=34}, POS_Inventory__c:{Id=a0A28000002TpsiEAC, POS_Location__c=a0328000003VJ2BAAW, Qty_on_Hand__c=0}, POS_Inventory__c:{Id=a0A28000002RSxTEAW, POS_Location__c=a0328000000GP8pAAG, Qty_on_Hand__c=10}, POS_Inventory__c:{Id=a0A28000002RTrwEAG, POS_Location__c=a0328000000GP8zAAG, Qty_on_Hand__c=null}, POS_Inventory__c:{Id=a0A28000002RTsVEAW, POS_Location__c=a0328000000GR7kAAG, Qty_on_Hand__c=11}, POS_Inventory__c:{Id=a0A28000002TgBlEAK, POS_Location__c=a0328000000GSMeAAO, Qty_on_Hand__c=10}, POS_Inventory__c:{Id=a0A0I00000gZCVQUA4, POS_Location__c=a030I000010pkSbQAI, Qty_on_Hand__c=0}, POS_Inventory__c:{Id=a0A0I00000lqmawUAA, POS_Location__c=a030I000010qcmyQAA, Qty_on_Hand__c=50}, POS_Inventory__c:{Id=a0A0I00000lqmarUAA, POS_Location__c=a030I000010qcn8QAA, Qty_on_Hand__c=0}, POS_Inventory__c:{Qty_on_Hand__c=-5, Id=a0A28000002RSxTEAW}, ...)
14:40:01.0 (156696126)|STATEMENT_EXECUTE|[79]
14:40:01.0 (156697986)|STATEMENT_EXECUTE|[80]
14:40:01.0 (156733245)|VARIABLE_ASSIGNMENT|[80]|this.POS_Inventory__c|"a0A0I00000gZCVQUA4"|0x19b85138
14:40:01.0 (156740206)|STATEMENT_EXECUTE|[83]
14:40:01.0 (156752425)|HEAP_ALLOCATE|[83]|Bytes:4
14:40:01.0 (156763703)|VARIABLE_SCOPE_BEGIN|[83]|posInvTr1|POS_Inventory_Transaction__c|true|false
14:40:01.0 (156775913)|VARIABLE_ASSIGNMENT|[83]|posInvTr1|{}|0x6e9041f4
14:40:01.0 (156781248)|STATEMENT_EXECUTE|[84]
14:40:01.0 (156804464)|VARIABLE_ASSIGNMENT|[84]|this.POS_Order_Product__c|"a0828000004ey9HAAQ"|0x6e9041f4
14:40:01.0 (156811218)|STATEMENT_EXECUTE|[85]
14:40:01.0 (156843495)|VARIABLE_ASSIGNMENT|[85]|this.POS_Inventory__c|"a0A0I00000gZCVQUA4"|0x6e9041f4
14:40:01.0 (156849579)|STATEMENT_EXECUTE|[86]
14:40:01.0 (156866998)|VARIABLE_ASSIGNMENT|[86]|this.POS_Product__c|"a0528000002DQVYAA4"|0x6e9041f4
14:40:01.0 (156872526)|STATEMENT_EXECUTE|[87]
14:40:01.0 (156908595)|VARIABLE_ASSIGNMENT|[87]|this.Qty_Sold__c|5|0x6e9041f4
14:40:01.0 (156914767)|STATEMENT_EXECUTE|[88]
14:40:01.0 (156924405)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (156930644)|STATEMENT_EXECUTE|[90]
14:40:01.0 (156947504)|VARIABLE_ASSIGNMENT|[90]|this.updated__c|true|0x19b85138
14:40:01.0 (156953218)|STATEMENT_EXECUTE|[92]
14:40:01.0 (156968007)|HEAP_ALLOCATE|[92]|Bytes:18
14:40:01.0 (157027036)|HEAP_ALLOCATE|[92]|Bytes:227
14:40:01.0 (157041944)|HEAP_ALLOCATE|[92]|Bytes:248
14:40:01.0 (157049757)|USER_DEBUG|[92]|DEBUG|a0828000004ey9HAAQ===POS_Inventory__c:{Id=a0A0I00000gZCVQUA4, Name=POS Location 100 - VadaPav, POS_Location__c=a030I000010pkSbQAI, POS_Product__c=a0528000002DQVYAA4, Qty_on_Hand__c=0, POS__c=a0528000002DQVYAA4a030I000010pkSbQAI, Qty_Available__c=0}
14:40:01.0 (157059448)|STATEMENT_EXECUTE|[93]
14:40:01.0 (157067191)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (157076975)|METHOD_ENTRY|[48]||Database.QueryLocatorIterator.hasNext()
14:40:01.0 (157100204)|METHOD_EXIT|[48]||Database.QueryLocatorIterator.hasNext()
14:40:01.0 (157106262)|METHOD_ENTRY|[48]||Database.QueryLocatorIterator.next()
14:40:01.0 (157150914)|METHOD_EXIT|[48]||Database.QueryLocatorIterator.next()
14:40:01.0 (157157648)|VARIABLE_SCOPE_BEGIN|[48]|posOrdPrd|POS_Order_Products__c|true|false
14:40:01.0 (157198295)|VARIABLE_ASSIGNMENT|[48]|posOrdPrd|{"Id":"a0828000004fNysAAE","Name":"POP-0069","POS_Orders__c":"a0428000007DizgAAC","POS_Products__c":"a0528000002DQVYAA4","Destination_POS_Id__c":"a030I000010pkSb","Source_POS_Id__c":"a0328000000GR7k","updated__c":true,"POS_Source_Location__c":"a0328000000GR7kAAG","POS_Source_Inventory__c":"a0A28000002RTsVEAW","Units__c":1,"POS_Inventory__c":"a0A0I00000gZCVQUA4","POS_Location__c":"a030I000010pkSbQAI","POS_Orders__r":{"Id":"a0428000007DizgAAC","POS__c":"a0328000000GR7kAAG","DestinationPOS_Id__c":"a030I000010pkSbQAI"}}|0x37c61391
14:40:01.0 (157209034)|STATEMENT_EXECUTE|[54]
14:40:01.0 (157210604)|STATEMENT_EXECUTE|[57]
14:40:01.0 (157224347)|HEAP_ALLOCATE|[57]|Bytes:4
14:40:01.0 (157235662)|VARIABLE_SCOPE_BEGIN|[57]|pop|POS_Order_Products__c|true|false
14:40:01.0 (157247648)|VARIABLE_ASSIGNMENT|[57]|pop|{}|0x6caca5c0
14:40:01.0 (157252750)|STATEMENT_EXECUTE|[58]
14:40:01.0 (157278710)|VARIABLE_ASSIGNMENT|[58]|this.Id|"a0828000004fNysAAE"|0x6caca5c0
14:40:01.0 (157284580)|STATEMENT_EXECUTE|[59]
14:40:01.0 (157317887)|VARIABLE_ASSIGNMENT|[59]|this.POS_Source_Location__c|"a0328000000GR7kAAG"|0x6caca5c0
14:40:01.0 (157324303)|STATEMENT_EXECUTE|[60]
14:40:01.0 (157345672)|VARIABLE_ASSIGNMENT|[60]|this.POS_Location__c|"a030I000010pkSbQAI"|0x6caca5c0
14:40:01.0 (157351408)|STATEMENT_EXECUTE|[62]
14:40:01.0 (157387075)|VARIABLE_ASSIGNMENT|[62]|this.POS_Source_Inventory__c|"a0A28000002RTsVEAW"|0x6caca5c0
14:40:01.0 (157393791)|STATEMENT_EXECUTE|[66]
14:40:01.0 (157404723)|HEAP_ALLOCATE|[66]|Bytes:4
14:40:01.0 (157414721)|VARIABLE_SCOPE_BEGIN|[66]|posInvTr|POS_Inventory_Transaction__c|true|false
14:40:01.0 (157426612)|VARIABLE_ASSIGNMENT|[66]|posInvTr|{}|0x4f76c321
14:40:01.0 (157432384)|STATEMENT_EXECUTE|[67]
14:40:01.0 (157454687)|VARIABLE_ASSIGNMENT|[67]|this.POS_Order_Product__c|"a0828000004fNysAAE"|0x4f76c321
14:40:01.0 (157460751)|STATEMENT_EXECUTE|[68]
14:40:01.0 (157493758)|VARIABLE_ASSIGNMENT|[68]|this.POS_Inventory__c|"a0A28000002RTsVEAW"|0x4f76c321
14:40:01.0 (157500524)|STATEMENT_EXECUTE|[69]
14:40:01.0 (157517541)|VARIABLE_ASSIGNMENT|[69]|this.POS_Product__c|"a0528000002DQVYAA4"|0x4f76c321
14:40:01.0 (157523289)|STATEMENT_EXECUTE|[70]
14:40:01.0 (157530476)|HEAP_ALLOCATE|[70]|Bytes:28
14:40:01.0 (157878136)|HEAP_ALLOCATE|[70]|Bytes:28
14:40:01.0 (157916046)|VARIABLE_ASSIGNMENT|[70]|this.Qty_Sold__c|-1|0x4f76c321
14:40:01.0 (157922283)|STATEMENT_EXECUTE|[71]
14:40:01.0 (157932488)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (157938892)|STATEMENT_EXECUTE|[73]
14:40:01.0 (157947349)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (157951724)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (157957113)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (157974978)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (157991654)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (158018121)|VARIABLE_ASSIGNMENT|[73]|this.Qty_on_Hand__c|-1|0x22c89e03
14:40:01.0 (158025019)|STATEMENT_EXECUTE|[74]
14:40:01.0 (158059410)|VARIABLE_ASSIGNMENT|[74]|this.Id|"a0A28000002RTsVEAW"|0x22c89e03
14:40:01.0 (158065834)|STATEMENT_EXECUTE|[75]
14:40:01.0 (158074008)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (158080269)|STATEMENT_EXECUTE|[76]
14:40:01.0 (158182698)|HEAP_ALLOCATE|[76]|Bytes:938
14:40:01.0 (158197677)|HEAP_ALLOCATE|[76]|Bytes:962
14:40:01.0 (158206743)|USER_DEBUG|[76]|DEBUG|value of posProduct Item(POS_Inventory__c:{Id=a0A28000002RSxdEAG, POS_Location__c=a0328000003VJ2BAAW, Qty_on_Hand__c=34}, POS_Inventory__c:{Id=a0A28000002TpsiEAC, POS_Location__c=a0328000003VJ2BAAW, Qty_on_Hand__c=0}, POS_Inventory__c:{Id=a0A28000002RSxTEAW, POS_Location__c=a0328000000GP8pAAG, Qty_on_Hand__c=10}, POS_Inventory__c:{Id=a0A28000002RTrwEAG, POS_Location__c=a0328000000GP8zAAG, Qty_on_Hand__c=null}, POS_Inventory__c:{Id=a0A28000002RTsVEAW, POS_Location__c=a0328000000GR7kAAG, Qty_on_Hand__c=11}, POS_Inventory__c:{Id=a0A28000002TgBlEAK, POS_Location__c=a0328000000GSMeAAO, Qty_on_Hand__c=10}, POS_Inventory__c:{Id=a0A0I00000gZCVQUA4, POS_Location__c=a030I000010pkSbQAI, Qty_on_Hand__c=0}, POS_Inventory__c:{Id=a0A0I00000lqmawUAA, POS_Location__c=a030I000010qcmyQAA, Qty_on_Hand__c=50}, POS_Inventory__c:{Id=a0A0I00000lqmarUAA, POS_Location__c=a030I000010qcn8QAA, Qty_on_Hand__c=0}, POS_Inventory__c:{Qty_on_Hand__c=-1, Id=a0A28000002RTsVEAW}, ...)
14:40:01.0 (158248822)|STATEMENT_EXECUTE|[79]
14:40:01.0 (158250639)|STATEMENT_EXECUTE|[80]
14:40:01.0 (158284790)|VARIABLE_ASSIGNMENT|[80]|this.POS_Inventory__c|"a0A0I00000gZCVQUA4"|0x6caca5c0
14:40:01.0 (158291488)|STATEMENT_EXECUTE|[83]
14:40:01.0 (158304173)|HEAP_ALLOCATE|[83]|Bytes:4
14:40:01.0 (158316153)|VARIABLE_SCOPE_BEGIN|[83]|posInvTr1|POS_Inventory_Transaction__c|true|false
14:40:01.0 (158328414)|VARIABLE_ASSIGNMENT|[83]|posInvTr1|{}|0x2385a4da
14:40:01.0 (158334442)|STATEMENT_EXECUTE|[84]
14:40:01.0 (158357722)|VARIABLE_ASSIGNMENT|[84]|this.POS_Order_Product__c|"a0828000004fNysAAE"|0x2385a4da
14:40:01.0 (158363894)|STATEMENT_EXECUTE|[85]
14:40:01.0 (158396347)|VARIABLE_ASSIGNMENT|[85]|this.POS_Inventory__c|"a0A0I00000gZCVQUA4"|0x2385a4da
14:40:01.0 (158402688)|STATEMENT_EXECUTE|[86]
14:40:01.0 (158420065)|VARIABLE_ASSIGNMENT|[86]|this.POS_Product__c|"a0528000002DQVYAA4"|0x2385a4da
14:40:01.0 (158425753)|STATEMENT_EXECUTE|[87]
14:40:01.0 (158444255)|VARIABLE_ASSIGNMENT|[87]|this.Qty_Sold__c|1|0x2385a4da
14:40:01.0 (158449926)|STATEMENT_EXECUTE|[88]
14:40:01.0 (158459151)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (158465677)|STATEMENT_EXECUTE|[90]
14:40:01.0 (158482412)|VARIABLE_ASSIGNMENT|[90]|this.updated__c|true|0x6caca5c0
14:40:01.0 (158488220)|STATEMENT_EXECUTE|[92]
14:40:01.0 (158502963)|HEAP_ALLOCATE|[92]|Bytes:18
14:40:01.0 (158561301)|HEAP_ALLOCATE|[92]|Bytes:227
14:40:01.0 (158574615)|HEAP_ALLOCATE|[92]|Bytes:248
14:40:01.0 (158582287)|USER_DEBUG|[92]|DEBUG|a0828000004fNysAAE===POS_Inventory__c:{Id=a0A0I00000gZCVQUA4, Name=POS Location 100 - VadaPav, POS_Location__c=a030I000010pkSbQAI, POS_Product__c=a0528000002DQVYAA4, Qty_on_Hand__c=0, POS__c=a0528000002DQVYAA4a030I000010pkSbQAI, Qty_Available__c=0}
14:40:01.0 (158591896)|STATEMENT_EXECUTE|[93]
14:40:01.0 (158599622)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (158609452)|METHOD_ENTRY|[48]||Database.QueryLocatorIterator.hasNext()
14:40:01.0 (158632106)|METHOD_EXIT|[48]||Database.QueryLocatorIterator.hasNext()
14:40:01.0 (158637767)|METHOD_ENTRY|[48]||Database.QueryLocatorIterator.next()
14:40:01.0 (158680765)|METHOD_EXIT|[48]||Database.QueryLocatorIterator.next()
14:40:01.0 (158687608)|VARIABLE_SCOPE_BEGIN|[48]|posOrdPrd|POS_Order_Products__c|true|false
14:40:01.0 (158728598)|VARIABLE_ASSIGNMENT|[48]|posOrdPrd|{"Id":"a0828000004ey8iAAA","Name":"POP-0042","POS_Orders__c":"a0428000007DD8UAAW","POS_Products__c":"a0528000002DQVYAA4","Destination_POS_Id__c":"a030I000010pkSb","Source_POS_Id__c":"a0328000003VJ2B","updated__c":true,"POS_Source_Location__c":"a0328000003VJ2BAAW","POS_Source_Inventory__c":"a0A28000002TpsiEAC","Units__c":5,"POS_Inventory__c":"a0A0I00000gZCVQUA4","POS_Location__c":"a030I000010pkSbQAI","POS_Orders__r":{"Id":"a0428000007DD8UAAW","POS__c":"a0328000003VJ2BAAW","DestinationPOS_Id__c":"a030I000010pkSbQAI"}}|0x245871a0
14:40:01.0 (158739428)|STATEMENT_EXECUTE|[54]
14:40:01.0 (158741002)|STATEMENT_EXECUTE|[57]
14:40:01.0 (158755310)|HEAP_ALLOCATE|[57]|Bytes:4
14:40:01.0 (158766126)|VARIABLE_SCOPE_BEGIN|[57]|pop|POS_Order_Products__c|true|false
14:40:01.0 (158777234)|VARIABLE_ASSIGNMENT|[57]|pop|{}|0x2d53524e
14:40:01.0 (158782584)|STATEMENT_EXECUTE|[58]
14:40:01.0 (158808503)|VARIABLE_ASSIGNMENT|[58]|this.Id|"a0828000004ey8iAAA"|0x2d53524e
14:40:01.0 (158815187)|STATEMENT_EXECUTE|[59]
14:40:01.0 (158847130)|VARIABLE_ASSIGNMENT|[59]|this.POS_Source_Location__c|"a0328000003VJ2BAAW"|0x2d53524e
14:40:01.0 (158853481)|STATEMENT_EXECUTE|[60]
14:40:01.0 (158873847)|VARIABLE_ASSIGNMENT|[60]|this.POS_Location__c|"a030I000010pkSbQAI"|0x2d53524e
14:40:01.0 (158885441)|STATEMENT_EXECUTE|[62]
14:40:01.0 (158922891)|VARIABLE_ASSIGNMENT|[62]|this.POS_Source_Inventory__c|"a0A28000002TpsiEAC"|0x2d53524e
14:40:01.0 (158929440)|STATEMENT_EXECUTE|[66]
